Provincia,Mes,Variable,Valor
CHACO                             ,May,Frecuencia de días con Precipitación superior a 1.0 mm,4.6
CHACO                             ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,3.0
CHACO                             ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,2.0
CHACO                             ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,2.5
CHACO                             ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,3.4
CHACO                             ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,7.1
CHACO                             ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,6.9
CHACO                             ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,7.0
CHACO                             ,Ene,Humedad relativa (%),71.1
CHACO                             ,Feb,Humedad relativa (%),73.3
CHACO                             ,Mar,Humedad relativa (%),77.1
CHACO                             ,Abr,Humedad relativa (%),81.1
CHACO                             ,May,Humedad relativa (%),81.3
CHACO                             ,Jun,Humedad relativa (%),80.7
CHACO                             ,Jul,Humedad relativa (%),73.8
CHACO                             ,Ago,Humedad relativa (%),64.8
CHACO                             ,Sep,Humedad relativa (%),62.5
CHACO                             ,Oct,Humedad relativa (%),67.3
CHACO                             ,Nov,Humedad relativa (%),68.5
CHACO                             ,Dic,Humedad relativa (%),69.4
CHACO                             ,Ene,Nubosidad total (octavos),3.6
CHACO                             ,Feb,Nubosidad total (octavos),3.6
CHACO                             ,Mar,Nubosidad total (octavos),3.5
CHACO                             ,Abr,Nubosidad total (octavos),3.9
CHACO                             ,May,Nubosidad total (octavos),4.0
CHACO                             ,Jun,Nubosidad total (octavos),4.5
CHACO                             ,Jul,Nubosidad total (octavos),3.6
CHACO                             ,Ago,Nubosidad total (octavos),2.8
CHACO                             ,Sep,Nubosidad total (octavos),3.3
CHACO                             ,Oct,Nubosidad total (octavos),3.7
CHACO                             ,Nov,Nubosidad total (octavos),3.3
CHACO                             ,Dic,Nubosidad total (octavos),3.5
CHACO                             ,Ene,Precipitación (mm),164.3
CHACO                             ,Feb,Precipitación (mm),115.8
CHACO                             ,Mar,Precipitación (mm),137.0
CHACO                             ,Abr,Precipitación (mm),117.6
CHACO                             ,May,Precipitación (mm),48.8
CHACO                             ,Jun,Precipitación (mm),23.4
CHACO                             ,Jul,Precipitación (mm),12.8
CHACO                             ,Ago,Precipitación (mm),24.8
CHACO                             ,Sep,Precipitación (mm),31.2
CHACO                             ,Oct,Precipitación (mm),98.3
CHACO                             ,Nov,Precipitación (mm),125.3
CHACO                             ,Dic,Precipitación (mm),133.6
CHACO                             ,Ene,Temperatura (°C),27.1
CHACO                             ,Feb,Temperatura (°C),26.3
CHACO                             ,Mar,Temperatura (°C),24.4
CHACO                             ,Abr,Temperatura (°C),21.1
CHACO                             ,May,Temperatura (°C),17.0
CHACO                             ,Jun,Temperatura (°C),15.4
CHACO                             ,Jul,Temperatura (°C),14.3
CHACO                             ,Ago,Temperatura (°C),17.0
CHACO                             ,Sep,Temperatura (°C),19.7
CHACO                             ,Oct,Temperatura (°C),23.0
CHACO                             ,Nov,Temperatura (°C),24.3
CHACO                             ,Dic,Temperatura (°C),26.2
CHACO                             ,Ene,Temperatura máxima (°C),33.8
CHACO                             ,Feb,Temperatura máxima (°C),33.0
CHACO                             ,Mar,Temperatura máxima (°C),31.3
CHACO                             ,Abr,Temperatura máxima (°C),27.7
CHACO                             ,May,Temperatura máxima (°C),23.8
CHACO                             ,Jun,Temperatura máxima (°C),22.1
CHACO                             ,Jul,Temperatura máxima (°C),22.3
CHACO                             ,Ago,Temperatura máxima (°C),25.7
CHACO                             ,Sep,Temperatura máxima (°C),27.8
CHACO                             ,Oct,Temperatura máxima (°C),30.0
CHACO                             ,Nov,Temperatura máxima (°C),31.4
CHACO                             ,Dic,Temperatura máxima (°C),33.0
CHACO                             ,Ene,Temperatura mínima (°C),0.0
CHACO                             ,Feb,Temperatura mínima (°C),0.0
CHACO                             ,Mar,Temperatura mínima (°C),0.0
CHACO                             ,Abr,Temperatura mínima (°C),0.0
CHACO                             ,May,Temperatura mínima (°C),0.0
CHACO                             ,Jun,Temperatura mínima (°C),0.0
CHACO                             ,Jul,Temperatura mínima (°C),0.0
CHACO                             ,Ago,Temperatura mínima (°C),0.0
CHACO                             ,Sep,Temperatura mínima (°C),0.0
CHACO                             ,Oct,Temperatura mínima (°C),0.0
CHACO                             ,Nov,Temperatura mínima (°C),0.0
CHACO                             ,Dic,Temperatura mínima (°C),0.0
CHACO                             ,Ene,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Feb,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Mar,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Abr,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,May,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Jun,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Jul,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Ago,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Sep,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Oct,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Nov,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                             ,Dic,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,7.3
CHACO                                ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,7.3
CHACO                                ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,6.9
CHACO                                ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,6.7
CHACO                                ,May,Frecuencia de días con Precipitación superior a 1.0 mm,5.2
CHACO                                ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,4.0
CHACO                                ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,2.7
CHACO                                ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,2.9
CHACO                                ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,4.9
CHACO                                ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,7.8
CHACO                                ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,8.0
CHACO                                ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,7.8
CHACO                                ,Ene,Humedad relativa (%),71.5
CHACO                                ,Feb,Humedad relativa (%),74.1
CHACO                                ,Mar,Humedad relativa (%),76.7
CHACO                                ,Abr,Humedad relativa (%),80.0
CHACO                                ,May,Humedad relativa (%),82.2
CHACO                                ,Jun,Humedad relativa (%),81.9
CHACO                                ,Jul,Humedad relativa (%),76.6
CHACO                                ,Ago,Humedad relativa (%),70.5
CHACO                                ,Sep,Humedad relativa (%),68.8
CHACO                                ,Oct,Humedad relativa (%),71.9
CHACO                                ,Nov,Humedad relativa (%),71.2
CHACO                                ,Dic,Humedad relativa (%),71.4
CHACO                                ,Ene,Nubosidad total (octavos),3.7
CHACO                                ,Feb,Nubosidad total (octavos),3.7
CHACO                                ,Mar,Nubosidad total (octavos),3.6
CHACO                                ,Abr,Nubosidad total (octavos),3.8
CHACO                                ,May,Nubosidad total (octavos),4.0
CHACO                                ,Jun,Nubosidad total (octavos),4.4
CHACO                                ,Jul,Nubosidad total (octavos),3.8
CHACO                                ,Ago,Nubosidad total (octavos),3.4
CHACO                                ,Sep,Nubosidad total (octavos),3.7
CHACO                                ,Oct,Nubosidad total (octavos),4.0
CHACO                                ,Nov,Nubosidad total (octavos),3.4
CHACO                                ,Dic,Nubosidad total (octavos),3.7
CHACO                                ,Ene,Precipitación (mm),179.9
CHACO                                ,Feb,Precipitación (mm),156.8
CHACO                                ,Mar,Precipitación (mm),161.0
CHACO                                ,Abr,Precipitación (mm),165.1
CHACO                                ,May,Precipitación (mm),86.7
CHACO                                ,Jun,Precipitación (mm),59.9
CHACO                                ,Jul,Precipitación (mm),24.4
CHACO                                ,Ago,Precipitación (mm),35.3
CHACO                                ,Sep,Precipitación (mm),53.6
CHACO                                ,Oct,Precipitación (mm),138.2
CHACO                                ,Nov,Precipitación (mm),175.5
CHACO                                ,Dic,Precipitación (mm),156.7
CHACO                                ,Ene,Temperatura (°C),26.9
CHACO                                ,Feb,Temperatura (°C),26.1
CHACO                                ,Mar,Temperatura (°C),24.5
CHACO                                ,Abr,Temperatura (°C),21.4
CHACO                                ,May,Temperatura (°C),17.7
CHACO                                ,Jun,Temperatura (°C),15.8
CHACO                                ,Jul,Temperatura (°C),14.8
CHACO                                ,Ago,Temperatura (°C),16.9
CHACO                                ,Sep,Temperatura (°C),19.2
CHACO                                ,Oct,Temperatura (°C),22.2
CHACO                                ,Nov,Temperatura (°C),23.8
CHACO                                ,Dic,Temperatura (°C),26.0
CHACO                                ,Ene,Temperatura máxima (°C),33.4
CHACO                                ,Feb,Temperatura máxima (°C),32.3
CHACO                                ,Mar,Temperatura máxima (°C),30.7
CHACO                                ,Abr,Temperatura máxima (°C),27.4
CHACO                                ,May,Temperatura máxima (°C),23.7
CHACO                                ,Jun,Temperatura máxima (°C),21.7
CHACO                                ,Jul,Temperatura máxima (°C),21.6
CHACO                                ,Ago,Temperatura máxima (°C),24.4
CHACO                                ,Sep,Temperatura máxima (°C),26.2
CHACO                                ,Oct,Temperatura máxima (°C),28.5
CHACO                                ,Nov,Temperatura máxima (°C),30.1
CHACO                                ,Dic,Temperatura máxima (°C),32.2
CHACO                                ,Ene,Temperatura mínima (°C),21.2
CHACO                                ,Feb,Temperatura mínima (°C),20.8
CHACO                                ,Mar,Temperatura mínima (°C),19.4
CHACO                                ,Abr,Temperatura mínima (°C),16.4
CHACO                                ,May,Temperatura mínima (°C),12.8
CHACO                                ,Jun,Temperatura mínima (°C),11.1
CHACO                                ,Jul,Temperatura mínima (°C),9.4
CHACO                                ,Ago,Temperatura mínima (°C),10.7
CHACO                                ,Sep,Temperatura mínima (°C),12.9
CHACO                                ,Oct,Temperatura mínima (°C),16.5
CHACO                                ,Nov,Temperatura mínima (°C),17.7
CHACO                                ,Dic,Temperatura mínima (°C),20.1
CHACO                                ,Ene,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Feb,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Mar,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Abr,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,May,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Jun,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Jul,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Ago,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Sep,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Oct,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Nov,Velocidad del Viento (km/h) (2011-2020),0.0
CHACO                                ,Dic,Velocidad del Viento (km/h) (2011-2020),0.0
CHUBUT                               ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,2.3333333333333335
CHUBUT                               ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,2.766666666666667
CHUBUT                               ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,3.233333333333333
CHUBUT                               ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,3.5
CHUBUT                               ,May,Frecuencia de días con Precipitación superior a 1.0 mm,4.966666666666668
CHUBUT                               ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,5.633333333333334
CHUBUT                               ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,4.766666666666667
CHUBUT                               ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,5.2
CHUBUT                               ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,4.033333333333333
CHUBUT                               ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,3.3666666666666667
